INSTNM,ACCREDAGENCY,ADM_RATE,SAT_AVG,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,PCTPELL,C150_4,C150_L4,CCSIZSET,HBCU,PBI,ANNHI,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,PCTFLOAN,DEBT_MDN,D_PCTPELL_PCTFLOAN,GRADS,STUFACR,SATVR50,SATMT50,ACTCM50,ACTEN50,ACTMT50
Interactive College of Technology,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,0.7273,,0.1579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6545,5300,55.0,,10.0,,,,,
Bexley Hall Seabury Western Theological Seminary Federation Inc.,Commission on Accrediting of the Association of Theological Schools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,,PS,,62.0,,,,,,
Altierus Career College-Norcross,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7169,0.0,0.0,319.0,0.65,,0.61,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7557,8891,700.0,,28.0,,,,,
Strayer University-Tennessee,Middle States Commission on Higher Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8506,0.0,2598.0,0.842,1.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,14000,2569.0,284.0,41.0,,,,,
Strayer University-Pennsylvania,Middle States Commission on Higher Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8357,0.0,1222.0,0.6518,0.5,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.781,14000,1347.0,152.0,41.0,,,,,
Charlie's Guard-Detective Bureau and Academy Inc,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.9524,,0.7097,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,PS,63.0,,12.0,,,,,
PCI Academy-Plymouth,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.3764,,0.8,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6517,4858,178.0,,11.0,,,,,
Creative Images Institute of Cosmetology-South Dayton,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.4527,,0.86,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5878,9149,148.0,,12.0,,,,,
Brookline College-Albuquerque,Accrediting Bureau of Health Education Schools,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454,0.0055,0.0,528.0,0.5396,0.6441,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7562,9500,771.0,,18.0,,,,,
Byzantine Catholic Seminary of Saints Cyril and Methodius,Commission on Accrediting of the Association of Theological Schools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,,,,35.0,,,,,,
Northcentral University,Western Association of Schools and Colleges Senior Colleges and University Commission,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,106.0,0.2911,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2848,9430,158.0,11472.0,1.0,,,,,
Bayamon Community College,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7822,0.2178,0.0,190.0,0.8525,,0.8095,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,PS,61.0,,10.0,,,,,
Folsom Lake College,Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,,,0.0,0.0005,0.0,0.0005,0.0186,0.0024,0.0303,0.0,0.0,0.0024,0.0069,0.0,0.0489,0.0034,0.0083,0.3079,0.0,0.0103,0.024,0.0,0.0744,0.0069,0.0015,0.0,0.0103,0.0,0.0529,0.023,0.0078,0.1743,0.0,0.0,0.0,0.0,0.0113,0.0573,0.1106,0.0054,7872.0,0.1771,,0.3784,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.016,9255,8926.0,,26.0,,,,,
LeGrand Institute of Cosmetology Inc,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.6818,,0.625,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6136,9089,44.0,,12.0,,,,,
Hussian College-Daymar College Murfreesboro,,0.7778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421,0.1053,0.0,57.0,0.8182,0.6596,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7955,9500,44.0,,10.0,,,,,
Cambridge Technical Institute,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,,0.8727,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,PS,14.0,,,,,,,
Empire Beauty School-Midlothian,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.5379,,0.4231,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5448,7851,145.0,,20.0,,,,,
Empire Beauty School-Owings Mills,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.6037,,0.2619,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5488,8028,164.0,,16.0,,,,,
Empire Beauty School-West Mifflin,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.6585,,0.52,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5935,8028,123.0,,16.0,,,,,
ATI College-Whittier,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,114.0,0.3732,,,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3838,11853,284.0,,20.0,,,,,
Advance Science International College,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,0.4071,,0.6667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3857,19000,140.0,,15.0,,,,,
ATA College,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.0,0.0,0.0727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182,0.0,0.0,54.0,0.8352,,0.8795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9011,5500,91.0,,18.0,,,,,
American Advanced Technicians Institute,Accrediting Council for Continuing Education & Training,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.4762,,0.6364,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6032,3789,63.0,,16.0,,,,,
Baptist University of the Americas,Association for Biblical Higher Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2121,0.0,0.2727,0.0,108.0,0.35,0.1053,,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0583,PS,120.0,1.0,10.0,,,,,
The Beauty Institute,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,,0.7692,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,PS,26.0,,15.0,,,,,
Beis Medrash Heichal Dovid,Association of Advanced Rabbinical and Talmudic Schools,0.5783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.2065,0.4103,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,0.0,PS,155.0,17.0,27.0,,,,,
Blue Cliff Career College,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,37.0,0.8095,,0.76,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8254,6500,126.0,,20.0,,,,,
Career Beauty College,Middle States Commission on Secondary Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.9556,,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1111,PS,45.0,,10.0,,,,,
Paul Mitchell the School-Gastonia,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.5755,,0.5167,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5317,9500,457.0,,17.0,,,,,
CES College,Council on Occupational Education,0.6308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,0.5429,,0.4286,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.55,16450,140.0,,8.0,,,,,
Stellar Career College,Accrediting Commission of Career Schools and Colleges,,,0.4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3725,0.1569,0.0,27.0,0.6167,,0.7188,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.65,4688,60.0,,15.0,,,,,
Auguste Escoffier School of Culinary Arts-Austin,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.4744,,0.5431,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4371,12000,723.0,,17.0,,,,,
Culinary Institute Inc,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.6832,,0.5469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6964,12167,303.0,,14.0,,,,,
Escuela Hotelera de San Juan,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.8187,,0.7919,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0962,3500,364.0,,30.0,,,,,
Orion Institute,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,0.5797,,0.5556,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5797,7885,138.0,,7.0,,,,,
Moore Career College,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.0,68.0,0.2806,,0.2427,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2806,4750,139.0,,12.0,,,,,
Industrial Technical College,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,142.0,1.0,,0.5504,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,PS,95.0,,14.0,,,,,
Institute of Clinical Acupuncture & Oriental Med,Accrediting Commission for Acupuncture and Oriental Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,PS,,59.0,,,,,,
Gwinnett College-Marietta Campus,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9848,0.0,0.0,154.0,0.793,,0.3953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7434,7815,343.0,,10.0,,,,,
Leston College,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,,0.7576,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,PS,103.0,,12.0,,,,,
Charlotte Christian College and Theological Seminary,Transnational Association of Christian Colleges and Schools,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.5362,0.25,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7246,8701,69.0,69.0,4.0,,,,,
Nightingale College,Northwest Commission on Colleges and Universities,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2988.0,0.459,0.6867,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7446,10500,3582.0,6.0,12.0,,,,,
PITC Institute,Accrediting Bureau of Health Education Schools,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,361.0,0.8849,,0.1012,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.8849,9500,634.0,,20.0,,,,,
Skinworks School of Advanced Skincare,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.4424,,0.75,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4839,6333,217.0,,7.0,,,,,
Southeastern College-Columbia,Accrediting Commission of Career Schools and Colleges,0.9709,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155.0,0.6919,,0.5882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7784,7811,185.0,,17.0,,,,,
Technical Learning Centers Inc,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568,0.0,0.0,267.0,0.9084,,0.5224,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9283,5500,251.0,,15.0,,,,,
Turning Point Beauty College,National Accrediting Commission of Career Arts and Sciences,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.5583,,0.9178,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2524,6000,206.0,,10.0,,,,,
Unitech Training Academy-Lafayette,Council on Occupational Education,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0579,0.0,0.0,0.0,0.0,0.0,0.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9093,0.0,0.0,287.0,0.753,,0.6981,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7668,6859,1012.0,,14.0,,,,,
Mountwest Community and Technical College,Higher Learning Commission,,,0.024,0.0,0.0,0.0,0.0,0.0,0.1404,0.0103,0.0479,0.0,0.0308,0.0342,0.0,0.0616,0.0,0.0959,0.0,0.0,0.0,0.0,0.0171,0.0034,0.0,0.0,0.0,0.0342,0.0,0.0342,0.0,0.0,0.0,0.0,0.0377,0.0,0.0137,0.3322,0.0822,0.0,1019.0,0.472,,0.1931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2413,5136,1127.0,,11.0,,,,,
American InterContinental University,Higher Learning Commission,,,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1028,0.6584,0.0,10317.0,0.7042,0.2284,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7002,9500,11267.0,3886.0,40.0,,,,,
Toyota Technological Institute at Chicago,Higher Learning Commission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,40.0,,,,,,
American InterContinental University-Houston,Higher Learning Commission,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0147,0.5,0.0,122.0,0.7114,0.28,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.7651,9500,149.0,49.0,12.0,,,,,
University of California-Merced,Western Association of Schools and Colleges Senior Colleges and University Commission,0.8946,,0.0,0.0,0.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.2465,0.0,0.0037,0.0,0.0,0.0165,0.0,0.0,0.1674,0.0186,0.0,0.0351,0.0,0.0032,0.0,0.034,0.0,0.1498,0.0,0.0,0.1318,0.0,0.0,0.0,0.0,0.0064,0.0717,0.0983,0.0069,8343.0,0.6125,0.6745,,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.3117,12750,8321.0,760.0,19.0,,,,,
Remington College-North Houston Campus,Accrediting Commission of Career Schools and Colleges,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755,0.0,0.0,0.0,0.8365,0.0314,0.0,185.0,0.7668,0.3978,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.6009,9500,223.0,,26.0,,,,,
